id,Elevation,Aspect,Slope,Wilderness,Soil_Type,Hillshade_9am,Hillshade_noon,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Fire_Points,Labels
12701,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,0,1,low,2
12702,elevation_low,aspect_ultra,slope_low,cache,ratake_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12703,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,low,3
12704,elevation_high,aspect_high,slope_medium,rawah,leighcan_a,hillshade_9am_min,hillnoon_max,4,3,high,6
12705,elevation_high,aspect_medium,slope_high,comanche,catamount_b,hillshade_9am_max,hillnoon_min,2,0,low,2
12706,elevation_high,aspect_medium,slope_medium,comanche,catamount_b,hillshade_9am_max,hillnoon_min,4,4,mid,4
12707,elevation_low,aspect_high,slope_low,cache,bullwark_a,hillshade_9am_max,hillnoon_max,0,0,low,0
12708,elevation_low,aspect_high,slope_low,cache,bullwark_a,hillshade_9am_min,hillnoon_max,0,0,low,0
12709,elevation_low,aspect_medium,slope_high,cache,ratake_a,hillshade_9am_max,hillnoon_min,0,0,low,2
12710,elevation_low,aspect_ultra,slope_ultra,cache,pachic_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12711,elevation_low,aspect_medium,slope_low,cache,vanet_c,hillshade_9am_min,hillnoon_max,5,4,low,5
12712,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,mid,3
12713,elevation_low,aspect_medium,slope_medium,cache,vanet_c,hillshade_9am_max,hillnoon_min,5,4,mid,4
12714,elevation_low,aspect_high,slope_high,cache,haploborolis_a,hillshade_9am_min,hillnoon_max,4,4,mid,5
12715,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,2,3,low,4
12716,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12717,elevation_low,aspect_ultra,slope_medium,cache,cathedral_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12718,elevation_low,aspect_low,slope_low,cache,cryaquolis_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12719,elevation_low,aspect_low,slope_medium,cache,cryaquolis_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12720,elevation_low,aspect_medium,slope_high,cache,cathedral_a,hillshade_9am_max,hillnoon_min,0,0,low,2
12721,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,low,3
12722,elevation_low,aspect_high,slope_high,cache,ratake_a,hillshade_9am_min,hillnoon_max,0,0,low,0
12723,elevation_low,aspect_low,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,1,low,2
12724,elevation_low,aspect_high,slope_low,cache,cathedral_a,hillshade_9am_min,hillnoon_max,0,0,low,0
12725,elevation_low,aspect_low,slope_ultra,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12726,elevation_low,aspect_ultra,slope_low,cache,gateview_a,hillshade_9am_min,hillnoon_max,0,0,mid,2
12727,elevation_low,aspect_high,slope_high,cache,gateview_a,hillshade_9am_min,hillnoon_max,0,0,mid,0
12728,elevation_low,aspect_medium,slope_low,cache,vanet_c,hillshade_9am_min,hillnoon_max,5,4,mid,5
12729,elevation_low,aspect_medium,slope_high,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,3,4,mid,4
12730,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,2,3,low,4
12731,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,2,3,low,4
12732,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,1,low,3
12733,elevation_low,aspect_ultra,slope_medium,cache,bullwark_a,hillshade_9am_min,hillnoon_min,1,1,low,2
12734,elevation_low,aspect_ultra,slope_medium,cache,vanet_c,hillshade_9am_min,hillnoon_max,3,1,low,1
12735,elevation_low,aspect_low,slope_medium,cache,cryaquolis_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12736,elevation_low,aspect_medium,slope_low,cache,haploborolis_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12737,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,low,3
12738,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,low,3
12739,elevation_low,aspect_low,slope_low,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low,3
12740,elevation_high,aspect_ultra,slope_low,comanche,leighcan_b,hillshade_9am_min,hillnoon_max,0,0,mid,2
12741,elevation_high,aspect_ultra,slope_high,comanche,leighcan_b,hillshade_9am_min,hillnoon_min,1,1,low,2
12742,elevation_low,aspect_low,slope_low,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12743,elevation_low,aspect_low,slope_low,cache,pachic_a,hillshade_9am_min,hillnoon_max,0,0,low,0
12744,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,3,mid,3
12745,elevation_low,aspect_medium,slope_medium,cache,vanet_c,hillshade_9am_max,hillnoon_min,5,4,mid,4
12746,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
12747,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,3,3,mid,4
12748,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,2,3,low,4
12749,elevation_low,aspect_high,slope_low,cache,haploborolis_a,hillshade_9am_max,hillnoon_max,0,0,low,0
12750,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,low,3
12751,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,2,low,3
12752,elevation_low,aspect_medium,slope_medium,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,0,0,low,2
12753,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,low,3
12754,elevation_high,aspect_ultra,slope_high,rawah,como_b,hillshade_9am_min,hillnoon_min,5,4,mid,3
12755,elevation_high,aspect_medium,slope_high,comanche,catamount_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
12756,elevation_high,aspect_medium,slope_high,comanche,catamount_a,hillshade_9am_max,hillnoon_min,3,2,mid,4
12757,elevation_low,aspect_high,slope_high,cache,ratake_a,hillshade_9am_max,hillnoon_max,0,0,low,0
12758,elevation_low,aspect_high,slope_medium,cache,pachic_a,hillshade_9am_max,hillnoon_max,0,0,low,0
12759,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low,3
12760,elevation_low,aspect_ultra,slope_low,cache,vanet_c,hillshade_9am_min,hillnoon_max,5,4,low,1
12761,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,3,low,3
12762,elevation_low,aspect_low,slope_low,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12763,elevation_low,aspect_medium,slope_high,cache,vanet_c,hillshade_9am_max,hillnoon_min,4,4,mid,1
12764,elevation_low,aspect_high,slope_high,cache,haploborolis_a,hillshade_9am_min,hillnoon_max,3,4,mid,5
12765,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,3,4,mid,4
12766,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,2,3,mid,4
12767,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,1,3,low,4
12768,elevation_low,aspect_medium,slope_low,cache,haploborolis_a,hillshade_9am_max,hillnoon_max,0,0,low,2
12769,elevation_low,aspect_low,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,1,low,2
12770,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,1,low,2
12771,elevation_low,aspect_medium,slope_low,cache,haploborolis_a,hillshade_9am_min,hillnoon_max,0,0,low,2
12772,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,low,3
12773,elevation_high,aspect_medium,slope_high,comanche,catamount_a,hillshade_9am_max,hillnoon_min,3,3,mid,4
12774,elevation_low,aspect_medium,slope_low,cache,bullwark_a,hillshade_9am_min,hillnoon_max,0,0,low,2
12775,elevation_low,aspect_high,slope_low,cache,bullwark_a,hillshade_9am_min,hillnoon_max,0,0,low,0
12776,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,3,low,3
12777,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low,3
12778,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low,3
12779,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,4,mid,3
12780,elevation_low,aspect_ultra,slope_medium,cache,vanet_c,hillshade_9am_min,hillnoon_min,5,4,mid,1
12781,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
12782,elevation_low,aspect_high,slope_high,cache,haploborolis_a,hillshade_9am_min,hillnoon_max,3,4,mid,5
12783,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_max,3,4,mid,5
12784,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,2,3,mid,4
12785,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,0,0,low,2
12786,elevation_low,aspect_low,slope_low,cache,ratake_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12787,elevation_low,aspect_low,slope_low,cache,vanet_c,hillshade_9am_min,hillnoon_min,3,2,low,1
12788,elevation_low,aspect_medium,slope_medium,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,0,0,low,2
12789,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,low,3
12790,elevation_low,aspect_low,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12791,elevation_high,aspect_ultra,slope_low,comanche,leighcan_b,hillshade_9am_min,hillnoon_max,0,0,mid,2
12792,elevation_high,aspect_high,slope_high,comanche,catamount_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
12793,elevation_low,aspect_high,slope_high,cache,bullwark_b,hillshade_9am_max,hillnoon_max,2,1,low,0
12794,elevation_low,aspect_low,slope_low,cache,bullwark_a,hillshade_9am_min,hillnoon_max,0,0,low,0
12795,elevation_low,aspect_low,slope_medium,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12796,elevation_low,aspect_ultra,slope_high,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
12797,elevation_low,aspect_ultra,slope_high,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,1,mid,2
12798,elevation_low,aspect_medium,slope_high,cache,vanet_c,hillshade_9am_max,hillnoon_min,4,4,mid,1
12799,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
12800,elevation_low,aspect_high,slope_high,cache,haploborolis_a,hillshade_9am_min,hillnoon_max,3,3,mid,5
12801,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,1,2,mid,4
12802,elevation_low,aspect_medium,slope_high,cache,ratake_a,hillshade_9am_max,hillnoon_min,0,0,low,2
12803,elevation_low,aspect_ultra,slope_low,cache,vanet_c,hillshade_9am_min,hillnoon_max,0,0,low,2
12804,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,2,low,3
12805,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low,3
12806,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,3,low,3
12807,elevation_low,aspect_low,slope_low,cache,bullwark_b,hillshade_9am_min,hillnoon_min,0,0,low,2
12808,elevation_low,aspect_high,slope_low,cache,gateview_a,hillshade_9am_min,hillnoon_max,0,0,low,0
12809,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,4,mid,3
12810,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,mid,3
12811,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
12812,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_min,hillnoon_max,3,3,mid,5
12813,elevation_low,aspect_high,slope_high,cache,ratake_a,hillshade_9am_max,hillnoon_min,0,0,mid,2
12814,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,0,low,3
12815,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low,3
12816,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,2,low,3
12817,elevation_high,aspect_ultra,slope_medium,rawah,leighcan_a,hillshade_9am_min,hillnoon_min,0,1,mid,2
12818,elevation_high,aspect_medium,slope_low,comanche,catamount_b,hillshade_9am_min,hillnoon_max,4,1,low,3
12819,elevation_high,aspect_ultra,slope_medium,comanche,leighcan_b,hillshade_9am_min,hillnoon_min,0,0,mid,2
12820,elevation_low,aspect_low,slope_low,cache,pachic_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12821,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,1,low,2
12822,elevation_low,aspect_ultra,slope_low,cache,gateview_a,hillshade_9am_min,hillnoon_max,0,0,low,2
12823,elevation_medium,aspect_ultra,slope_medium,cache,vanet_c,hillshade_9am_min,hillnoon_min,5,4,mid,1
12824,elevation_low,aspect_medium,slope_high,cache,vanet_c,hillshade_9am_max,hillnoon_min,4,4,mid,1
12825,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
12826,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,3,3,mid,4
12827,elevation_low,aspect_high,slope_high,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,3,3,mid,4
12828,elevation_low,aspect_high,slope_medium,cache,ratake_a,hillshade_9am_max,hillnoon_max,0,0,mid,0
12829,elevation_low,aspect_low,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low,3
12830,elevation_low,aspect_medium,slope_low,cache,vanet_c,hillshade_9am_max,hillnoon_max,0,0,low,2
12831,elevation_low,aspect_medium,slope_high,cache,vanet_c,hillshade_9am_max,hillnoon_min,4,3,low,1
12832,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,4,low,3
12833,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,4,low,3
12834,elevation_high,aspect_medium,slope_high,rawah,como_a,hillshade_9am_max,hillnoon_min,4,4,low,6
12835,elevation_high,aspect_low,slope_medium,comanche,leighcan_g,hillshade_9am_min,hillnoon_min,0,0,mid,2
12836,elevation_high,aspect_medium,slope_low,comanche,catamount_b,hillshade_9am_max,hillnoon_min,4,0,mid,4
12837,elevation_high,aspect_medium,slope_high,comanche,catamount_a,hillshade_9am_max,hillnoon_min,3,2,mid,4
12838,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,2,mid,3
12839,elevation_medium,aspect_medium,slope_high,cache,vanet_c,hillshade_9am_max,hillnoon_min,4,4,mid,1
12840,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
12841,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,0,1,mid,4
12842,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,1,low,2
12843,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,0,low,3
12844,elevation_low,aspect_low,slope_high,cache,cathedral_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12845,elevation_high,aspect_medium,slope_low,rawah,leighcan_b,hillshade_9am_min,hillnoon_max,0,0,high,6
12846,elevation_high,aspect_ultra,slope_ultra,rawah,como_b,hillshade_9am_min,hillnoon_min,5,4,mid,3
12847,elevation_high,aspect_low,slope_medium,comanche,catamount_b,hillshade_9am_min,hillnoon_min,4,0,mid,3
12848,elevation_high,aspect_medium,slope_high,comanche,catamount_a,hillshade_9am_max,hillnoon_min,2,1,mid,2
12849,elevation_low,aspect_ultra,slope_low,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,low,3
12850,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,1,low,2
12851,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low,3
12852,elevation_low,aspect_ultra,slope_low,cache,gateview_a,hillshade_9am_min,hillnoon_max,0,0,low,2
12853,elevation_low,aspect_medium,slope_high,cache,vanet_a,hillshade_9am_max,hillnoon_min,3,3,low,4
12854,elevation_low,aspect_medium,slope_low,cache,gateview_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12855,elevation_low,aspect_low,slope_medium,cache,cathedral_a,hillshade_9am_min,hillnoon_min,4,4,mid,3
12856,elevation_medium,aspect_medium,slope_high,cache,vanet_c,hillshade_9am_max,hillnoon_min,4,4,mid,1
12857,elevation_low,aspect_medium,slope_high,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
12858,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
12859,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
12860,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,3,4,mid,4
12861,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_max,hillnoon_min,4,4,low,4
12862,elevation_low,aspect_low,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,3,low,3
12863,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,low,3
12864,elevation_low,aspect_medium,slope_ultra,cache,ratake_a,hillshade_9am_max,hillnoon_min,0,1,low,2
12865,elevation_low,aspect_medium,slope_low,cache,gateview_a,hillshade_9am_min,hillnoon_max,0,0,low,2
12866,elevation_low,aspect_high,slope_low,cache,bullwark_a,hillshade_9am_min,hillnoon_max,0,0,low,0
12867,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,1,mid,2
12868,elevation_medium,aspect_high,slope_medium,cache,vanet_c,hillshade_9am_min,hillnoon_max,5,4,mid,5
12869,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
12870,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
12871,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,3,3,mid,4
12872,elevation_low,aspect_low,slope_low,cache,ratake_a,hillshade_9am_min,hillnoon_max,0,0,mid,0
12873,elevation_low,aspect_ultra,slope_medium,cache,ratake_a,hillshade_9am_min,hillnoon_min,1,0,mid,2
12874,elevation_low,aspect_high,slope_low,cache,vanet_c,hillshade_9am_min,hillnoon_max,0,0,low,0
12875,elevation_low,aspect_low,slope_low,cache,haploborolis_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12876,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low,3
12877,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,mid,3
12878,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_max,3,2,low,3
12879,elevation_high,aspect_low,slope_ultra,rawah,leighcan_a,hillshade_9am_min,hillnoon_min,0,0,high,6
12880,elevation_high,aspect_low,slope_high,comanche,leighcan_g,hillshade_9am_min,hillnoon_min,3,0,mid,2
12881,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12882,elevation_low,aspect_high,slope_medium,cache,cathedral_a,hillshade_9am_max,hillnoon_max,0,0,low,0
12883,elevation_low,aspect_ultra,slope_medium,cache,vanet_a,hillshade_9am_min,hillnoon_max,3,3,low,1
12884,elevation_low,aspect_high,slope_low,cache,gateview_a,hillshade_9am_min,hillnoon_max,0,0,low,0
12885,elevation_low,aspect_high,slope_high,cache,gateview_a,hillshade_9am_min,hillnoon_max,0,0,low,0
12886,elevation_low,aspect_high,slope_high,cache,cathedral_a,hillshade_9am_min,hillnoon_max,0,0,low,0
12887,elevation_medium,aspect_low,slope_high,cache,vanet_c,hillshade_9am_min,hillnoon_min,4,4,mid,1
12888,elevation_medium,aspect_low,slope_medium,cache,vanet_c,hillshade_9am_min,hillnoon_min,5,4,mid,1
12889,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
12890,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
12891,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,3,4,mid,4
12892,elevation_low,aspect_medium,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,2,3,mid,4
12893,elevation_low,aspect_medium,slope_medium,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,0,0,mid,2
12894,elevation_low,aspect_low,slope_low,cache,ratake_a,hillshade_9am_min,hillnoon_max,0,0,mid,0
12895,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_max,1,1,low,3
12896,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,1,low,2
12897,elevation_low,aspect_low,slope_low,cache,haploborolis_a,hillshade_9am_min,hillnoon_max,0,0,low,0
12898,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,4,low,3
12899,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,3,low,3
12900,elevation_low,aspect_low,slope_ultra,cache,cathedral_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12901,elevation_low,aspect_low,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,2,1,low,3
12902,elevation_high,aspect_medium,slope_low,comanche,catamount_b,hillshade_9am_min,hillnoon_min,2,1,mid,3
12903,elevation_high,aspect_low,slope_low,comanche,catamount_b,hillshade_9am_min,hillnoon_min,3,2,mid,3
12904,elevation_low,aspect_medium,slope_medium,cache,cathedral_a,hillshade_9am_max,hillnoon_min,0,0,mid,2
12905,elevation_medium,aspect_high,slope_low,cache,vanet_c,hillshade_9am_max,hillnoon_max,5,4,mid,5
12906,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
12907,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,3,3,mid,4
12908,elevation_low,aspect_medium,slope_medium,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,0,0,mid,2
12909,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,1,low,3
12910,elevation_medium,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,3,low,3
12911,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,1,2,low,4
12912,elevation_high,aspect_medium,slope_ultra,comanche,catamount_a,hillshade_9am_max,hillnoon_min,3,3,mid,4
12913,elevation_low,aspect_high,slope_low,cache,ratake_a,hillshade_9am_min,hillnoon_max,4,3,low,5
12914,elevation_medium,aspect_medium,slope_high,cache,cathedral_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
12915,elevation_low,aspect_ultra,slope_low,cache,cryaquolis_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
12916,elevation_medium,aspect_high,slope_medium,cache,vanet_c,hillshade_9am_max,hillnoon_max,5,4,mid,5
12917,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
12918,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,0,1,mid,4
12919,elevation_low,aspect_high,slope_high,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,0,0,mid,2
12920,elevation_low,aspect_ultra,slope_low,cache,ratake_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
12921,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,1,1,low,3
12922,elevation_low,aspect_ultra,slope_high,cache,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12923,elevation_medium,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,1,1,low,3
12924,elevation_medium,aspect_medium,slope_medium,cache,vanet_c,hillshade_9am_max,hillnoon_min,4,1,low,4
12925,elevation_medium,aspect_ultra,slope_medium,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,low,3
12926,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,0,0,low,2
12927,elevation_low,aspect_medium,slope_medium,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,0,0,low,2
12928,elevation_low,aspect_ultra,slope_medium,cache,pachic_a,hillshade_9am_min,hillnoon_min,0,0,low,2
12929,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,low,3
12930,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,mid,3
12931,elevation_low,aspect_medium,slope_ultra,cache,ratake_a,hillshade_9am_max,hillnoon_min,1,1,mid,4
12932,elevation_low,aspect_ultra,slope_ultra,cache,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,mid,3
12933,elevation_low,aspect_medium,slope_ultra,cache,cathedral_a,hillshade_9am_max,hillnoon_min,0,0,low,2
12934,elevation_low,aspect_medium,slope_low,cache,bullwark_b,hillshade_9am_min,hillnoon_max,0,0,low,2
12935,elevation_low,aspect_ultra,slope_ultra,cache,vanet_c,hillshade_9am_min,hillnoon_min,1,1,low,2
12936,elevation_low,aspect_medium,slope_high,cache,vanet_c,hillshade_9am_max,hillnoon_min,4,4,mid,1
12937,elevation_low,aspect_high,slope_ultra,cache,haploborolis_a,hillshade_9am_max,hillnoon_min,2,3,mid,4
12938,elevation_low,aspect_medium,slope_low,cache,ratake_a,hillshade_9am_min,hillnoon_max,0,0,mid,2
